lgE,X,Y,Ze,Az,lgNe,lgNmu,Age
14.2223,-42.8016,-15.1522,36.7475,66.4748,3.19495,3.2219900000000004,0.9890329999999999
14.0875,-13.4584,24.9255,16.7006,61.5889,4.05599,2.94951,1.38437
14.029000000000002,-31.7922,-58.4802,21.3675,217.382,3.60629,3.0568299999999997,1.23932
13.9388,-1.92261,-27.2374,26.1393,179.02700000000002,3.2841099999999996,2.9962,0.696333
14.0047,-67.7272,27.8324,22.302,113.654,3.4164199999999996,3.09559,1.29673
14.4558,72.4421,2.2431,40.624,242.963,3.4705800000000004,3.31485,1.30218
14.0214,5.9281,53.7195,35.3766,63.941,2.9119,3.08026,1.0415
14.1601,-84.39,-6.500369999999999,37.3085,305.245,3.04984,3.17555,1.2927799999999998
14.1886,-28.4962,77.4091,18.62,133.093,2.80491,3.5327800000000003,0.8757459999999999
14.0438,-36.8047,37.376999999999995,25.0887,355.399,3.6150300000000004,3.0142,1.28034
14.3091,-47.1962,-56.0998,9.69191,162.342,4.316669999999999,3.236,1.3872200000000001
14.0611,2.76953,32.4102,19.5713,231.643,3.5552300000000003,3.15388,1.41412
14.0747,43.5569,58.5488,28.6518,33.0611,3.38297,3.11069,1.1697600000000001
14.3676,-85.4658,-8.10254,34.9275,353.251,3.51579,3.34683,1.29837
14.0643,6.61481,-57.083999999999996,27.8656,313.64599999999996,2.42334,3.3702,0.896968
14.1646,73.8154,-46.3264,30.1207,303.593,3.4794199999999997,3.17207,1.06246
14.2352,21.355,80.5219,30.0662,291.954,3.44315,3.29616,1.30102
14.478,59.7848,-61.2726,40.8646,32.3065,3.1314900000000003,3.4948,1.1010799999999998
14.0283,33.3029,-19.913,23.4673,350.12199999999996,3.31766,3.15492,1.3414
14.0178,7.16412,85.1682,25.3419,344.889,3.22189,3.14998,1.19395
14.3623,51.6823,22.9572,9.511439999999999,317.375,4.00732,3.48947,1.38089
14.3084,-4.3259300000000005,10.4143,29.799,5.08972,3.49815,3.3859800000000004,0.597589
14.2564,-40.6729,77.0428,33.9874,150.483,3.14337,3.3597,1.05787
14.205,-62.3484,-45.8915,5.25584,284.688,3.30045,3.5165599999999997,1.0506
14.3164,-55.3445,12.8633,18.4031,200.99400000000003,4.24873,3.1985900000000003,1.0799299999999998
14.1102,73.6782,-18.9746,14.1559,173.172,3.5063400000000002,3.2945699999999998,1.06741
13.7961,12.8862,-47.1962,22.523000000000003,101.45299999999999,3.5377699999999996,2.69266,1.09699
14.3234,69.4896,-49.5765,33.3929,24.0935,3.8392,3.13683,1.0769600000000001
14.1971,20.0275,-19.1806,34.6533,62.2609,3.6973300000000004,2.96607,1.35251
14.2118,-29.6635,13.6644,21.6781,256.342,3.70834,3.2854,0.9938040000000001
14.075,-18.5168,-50.2861,31.3308,314.577,2.94643,3.22684,0.99121
13.9895,56.5576,-0.11444100000000001,9.981489999999999,217.332,3.2963699999999996,3.22172,0.628785
13.8999,45.2278,60.0596,4.147880000000001,163.80700000000002,3.34982,3.09882,1.23023
14.2578,-11.7876,28.5649,39.8658,13.6001,3.4725300000000003,3.0131099999999997,0.744304
14.2319,17.8301,-64.5685,9.23165,278.778,3.54616,3.4755,0.909172
14.2216,22.2935,-21.4923,20.5771,131.606,4.2831,2.95709,0.8328559999999999
14.4729,10.482999999999999,-81.1398,27.1606,251.55599999999998,3.60659,3.6242199999999998,0.785104
13.9496,58.8005,7.89655,19.4146,60.3661,2.78916,3.24333,1.05513
13.9948,72.3506,32.2728,24.462,241.83900000000003,3.23545,3.12467,1.3028899999999999
14.1793,43.2593,-23.2319,18.6536,131.506,4.187069999999999,2.9904900000000003,1.06692
14.009,-34.7448,55.3215,13.8314,106.19,3.27298,3.23502,1.12737
14.5586,-36.8276,70.9545,12.8899,291.745,3.95391,3.77094,1.22966
13.8605,-13.4584,-39.6429,15.5731,266.004,3.29178,3.00766,1.14133
14.4109,12.1996,-3.38751,35.7893,32.6425,3.7335800000000003,3.27241,1.1961700000000002
14.3443,-15.7473,-34.8821,27.0976,52.9298,3.4942599999999997,3.4855300000000002,1.12352
14.2774,-81.9867,-36.1868,24.0619,88.2934,3.40576,3.4647099999999997,1.19966
14.1616,-31.9982,-32.1355,36.132,208.326,3.44424,3.01742,1.3889799999999999
13.5675,-30.8309,9.77338,27.9384,45.1134,2.61349,2.69282,1.01135
14.302999999999999,67.3151,-60.4257,10.3522,312.561,3.54169,3.5666900000000004,1.09456
14.2293,52.5293,62.9205,24.5179,281.642,3.96181,3.12847,1.0981299999999998
13.9851,-41.2222,76.5393,23.2603,203.47299999999998,3.14879,3.15754,0.980643
13.7412,28.6793,28.6565,19.0089,55.2047,2.71286,3.00002,0.955083
14.4646,-62.0737,-8.69763,25.0258,300.60200000000003,4.38258,3.23998,1.46494
14.2868,2.67798,-85.5115,31.419,207.511,3.44876,3.3417199999999996,1.0270000000000001
14.1386,28.4506,71.7784,21.7089,40.0237,4.23935,2.80445,1.2123700000000002
14.4851,25.2002,37.8577,15.2289,172.83599999999998,4.02759,3.6230300000000004,0.883668
13.9752,-60.7004,-18.5168,4.04576,38.3822,3.7441699999999996,3.04239,1.07169
14.0411,4.3717,-79.0799,26.4163,309.008,3.3130900000000003,3.1314599999999997,0.860173
13.8087,31.9982,72.0759,19.8301,135.583,2.49441,3.12343,1.0286799999999998
14.504000000000001,-19.0433,84.2299,35.2031,286.88599999999997,3.4679800000000003,3.5623199999999997,1.39285
13.8576,69.8558,27.8552,8.82596,192.963,3.82234,2.78147,1.12774
14.2749,23.7583,46.8986,18.9306,63.6986,3.3754699999999995,3.52216,1.1956200000000001
14.1014,7.46167,-71.9844,28.8155,321.45099999999996,2.95542,3.2993699999999997,0.944874
14.1019,-80.6363,6.889469999999999,5.77765,312.252,4.00519,3.09938,1.3744
14.0781,32.6161,6.0654900000000005,23.3722,131.787,3.08753,3.30053,1.30031
14.1046,-41.7487,-16.1593,35.3556,288.34,3.29315,3.03494,1.1797600000000001
14.1399,62.3256,25.2231,12.6157,197.00599999999997,3.74245,3.25448,0.859917
14.2377,-62.4628,-56.6949,21.6711,230.662,3.3803,3.4459699999999995,0.9786860000000001
14.0762,-35.1568,-16.2737,7.09266,317.033,4.14126,2.96086,1.07029
13.9158,42.298,48.7983,32.0009,351.417,2.65735,3.08735,1.01236
14.1763,6.111269999999999,84.802,18.4955,24.3084,3.6177300000000003,3.3094699999999997,1.21699
14.0545,-32.1813,-44.2664,4.27238,119.41,3.3028,3.32395,1.21518
14.4333,-25.8182,-49.3705,27.8083,331.61400000000003,3.27694,3.6596300000000004,0.9178879999999999
14.1345,36.6904,49.691,36.1628,125.381,3.72931,2.7580400000000003,0.49261499999999997
14.1549,9.45294,-3.5477300000000005,31.8638,269.507,3.41528,3.14755,1.24676
14.2834,-5.790769999999999,-45.5253,39.6923,206.023,2.42152,3.46432,0.9558540000000001
14.2535,-5.72211,71.9387,28.8911,141.196,2.82488,3.52023,1.1072600000000001
14.2844,-11.0323,-80.6363,16.695,78.3288,3.44499,3.53275,1.09073
14.3343,-39.2538,-23.3692,38.8068,253.963,3.11717,3.35816,0.8637450000000001
13.9836,-32.8221,44.8158,30.9461,111.296,2.4655,3.2334099999999997,1.12022
14.0653,13.2524,35.5001,23.8451,315.36400000000003,3.7930900000000003,2.9681900000000003,1.1729
13.8141,58.7777,-33.2341,22.0012,83.3745,2.69877,3.07164,1.16185
14.0431,71.3894,19.3179,12.6605,300.30400000000003,3.28974,3.28271,1.00356
14.4336,-75.2117,26.9626,8.849739999999999,129.545,4.03532,3.5859400000000003,1.16279
14.0964,14.1223,-70.4738,24.6145,230.123,4.08599,2.7861700000000003,1.0682399999999999
14.4437,-83.2456,31.5634,23.9738,269.072,4.01684,3.4589,1.45936
14.3749,-21.2177,-55.2529,5.9847,128.389,4.07094,3.4952300000000003,1.1244100000000001
14.2112,54.6578,-36.9192,27.895,228.25,3.55041,3.25575,1.02993
14.1572,-53.7651,54.2458,12.5891,270.642,3.7939599999999998,3.25755,1.36766
14.3512,-41.9318,-42.9847,17.1301,0.0881337,3.77432,3.51335,1.2104
14.142000000000001,33.3029,45.3651,33.7538,179.324,3.49747,3.03138,1.36655
14.1262,20.8286,31.1284,30.5264,22.6008,3.29167,3.1898400000000002,1.29884
13.7767,-54.5434,-2.54065,27.7985,16.3157,3.2261599999999997,2.73963,0.878652
14.1993,-40.1923,-34.5159,31.1825,103.458,3.09119,3.35279,0.7328140000000001
13.9231,25.451999999999998,34.7218,25.3699,314.907,2.62194,3.1928900000000002,0.216887
14.3642,-69.4209,-30.8995,30.9979,227.93,4.40517,2.80248,1.4202299999999999
14.2113,-18.9059,-59.9451,34.2113,262.6,3.18372,3.27615,0.971527
14.0619,19.6384,6.4317,14.3126,154.366,3.0237,3.3658,1.14654
13.9562,-57.9995,-19.1577,24.7292,175.22099999999998,2.5956799999999998,3.24483,1.09941
14.1077,-0.11444100000000001,-56.3973,41.4634,15.1094,2.70681,3.10807,1.0682200000000002
14.1263,33.0968,84.4358,31.8862,138.541,2.7206599999999996,3.3445699999999996,1.13763
13.9649,84.4358,-28.7938,24.5501,210.755,3.00051,3.16138,0.619767
14.4539,-68.3452,-5.21857,36.2467,125.971,3.77331,3.3042199999999995,1.05944
14.0754,-36.8276,56.7178,19.367,91.4222,2.9193700000000002,3.3728300000000004,0.907542
13.717,-11.0094,-83.0167,16.2054,139.053,3.19801,2.82955,0.940934
14.272,-31.014,-73.0144,22.5119,121.949,3.89645,3.2738400000000003,1.24761
14.1281,10.071,-42.916000000000004,32.1604,313.464,3.5909,2.99967,1.24634
13.9533,-58.9838,-32.433,30.3753,345.897,2.89669,3.09325,1.01332
14.1794,11.100999999999999,34.5846,16.8349,274.211,3.7151199999999998,3.2899199999999995,0.999281
14.2832,22.8428,-21.4694,12.1051,173.673,4.37188,3.1297200000000003,0.940392
14.3405,-43.5569,-3.50195,38.583,8.80235,3.4857099999999996,3.1997,1.36572
14.3591,-56.672,-47.7455,14.7435,356.83099999999996,3.89249,3.4984900000000003,0.8579479999999999
14.2684,-30.8995,64.0192,26.8486,215.294,3.78292,3.25035,1.217
14.0566,15.9304,58.2056,29.0995,174.075,3.36286,3.0833,1.0741100000000001
14.1015,35.1339,-2.76953,19.4454,1.20633,4.00459,2.9695,1.13063
14.3462,-21.8814,81.8722,17.3008,110.29899999999999,3.40814,3.6183199999999998,1.0827200000000001
14.2663,32.0897,-16.2051,32.3381,75.2001,3.39744,3.31282,1.02084
14.4992,-33.669000000000004,-71.7556,45.3818,1.1898,3.4047400000000003,3.1874,1.18556
13.9758,47.9515,-38.9792,13.0116,95.0301,3.7034800000000003,3.01683,1.30985
14.4003,-51.545,34.8363,23.673000000000002,147.718,3.9357699999999998,3.43676,1.26765
14.7674,64.4313,-36.965,37.8289,119.39399999999999,3.97994,3.6432,0.9672729999999999
14.412,-31.8151,62.6002,37.3827,131.02200000000002,3.89903,3.09571,0.9237709999999999
14.1604,-22.5452,-68.7343,28.7749,39.55,3.65012,3.10717,1.3268799999999998
14.2001,-33.875,-21.355,26.1197,182.02900000000002,3.4453400000000003,3.3143199999999995,1.38242
14.0203,11.7647,37.4457,7.26613,42.0618,3.97455,2.97382,1.32364
14.3998,5.9281,-85.6031,38.5396,60.7131,3.38076,3.3502,1.38735
14.1259,8.99518,71.0918,26.4569,4.64905,3.1604,3.30519,1.25709
14.2463,22.9114,50.2174,21.8054,63.6711,3.43509,3.4389800000000004,1.32789
14.0995,6.4545900000000005,-44.6326,10.113,359.349,3.51387,3.30075,1.3139299999999998
14.538,-11.1238,-40.8331,22.8784,252.833,4.434819999999999,3.3835699999999997,1.4283700000000001
14.43,22.7512,-71.4122,24.7935,35.5124,3.8007699999999995,3.5253,1.41924
14.2797,-17.4639,63.9735,12.2366,99.0512,3.99641,3.3519900000000002,1.11158
14.717,-5.012569999999999,-50.8354,19.1488,170.555,4.56653,3.67027,0.9317290000000001
14.0489,-65.6214,25.0858,19.0495,217.83900000000003,3.15855,3.28384,1.16078
14.3328,1.7166099999999997,90.2952,33.1858,236.31900000000002,3.47716,3.3573699999999995,0.775421
14.0919,-12.2454,-28.6564,22.6168,144.572,3.22146,3.2878300000000005,1.04598
14.2143,-13.8933,16.9604,33.1439,100.48899999999999,2.92138,3.38752,0.625628
13.8414,-17.6928,-37.4685,25.0915,346.01800000000003,2.93003,3.00848,0.899933
14.1355,-26.2761,-8.628969999999999,22.8196,86.1011,3.7433300000000003,3.13212,1.20506
14.2573,-53.8109,-49.3019,13.4201,354.788,3.8695,3.36821,1.3958899999999999
14.1246,29.8467,-41.5198,18.2898,104.32799999999999,3.02609,3.4193300000000004,1.1661
14.1295,71.0002,17.6241,26.3492,45.466,3.1927,3.30137,1.06
14.3933,26.8253,27.4204,20.9828,182.668,4.27946,3.27101,1.3961
14.6966,18.9975,-83.6576,27.7131,10.6256,3.93856,3.80891,1.39533
14.1434,-43.74,7.00391,14.4357,311.844,3.92355,3.15503,1.2027299999999999
14.4374,-45.983000000000004,-32.8679,30.844,327.95599999999996,3.3533699999999995,3.59878,1.21803
14.4627,-77.1115,-46.3035,29.8381,193.62400000000002,3.13117,3.7039800000000005,1.0412
14.1577,-32.0668,20.7599,28.5945,179.80900000000003,3.49455,3.18654,1.23108
14.2979,-14.1909,-67.1321,11.5273,156.553,3.7287199999999996,3.4952300000000003,1.16424
14.1794,75.2803,-28.7022,13.8999,31.7006,3.39834,3.42573,0.8486389999999999
13.99,-89.2424,-9.38428,29.1736,352.79900000000004,2.91248,3.15814,0.9061950000000001
14.2714,-71.2749,6.4317,32.3646,75.503,3.80376,3.10328,1.41835
14.1739,69.833,19.3408,40.8563,2.98002,2.9210599999999998,3.1384,1.13614
14.2419,-17.7157,-58.8235,38.4822,188.628,3.4204,3.0786,1.31623
14.3762,-85.2369,-18.9746,6.38479,302.265,4.44696,3.28576,0.907532
14.0169,-59.2584,-46.5553,19.1264,323.671,3.02466,3.27702,0.847086
14.3428,56.7407,-23.3463,36.9868,88.3099,3.4695,3.2688900000000003,1.08507
14.2822,-26.8025,-18.7915,20.5491,12.7463,4.22254,3.12011,0.745326
13.8106,-80.7278,-1.48773,9.02321,9.07226,2.76157,3.12973,0.8812700000000001
14.2808,-26.3905,-46.9902,34.5582,89.4061,3.5466300000000004,3.20578,1.3536299999999999
13.9353,-6.34015,32.5475,33.4908,251.39,2.86565,3.0182599999999997,1.20688
14.1938,60.3342,-45.6168,33.0669,102.04799999999999,3.5393800000000004,3.1129,1.28215
14.3896,62.7146,5.58478,18.4227,216.208,4.20541,3.35161,0.956266
14.5585,17.0291,15.8618,18.301,81.127,4.266769999999999,3.59255,1.0126899999999999
14.6185,-77.7523,-41.5198,40.5974,148.924,3.8629,3.3463800000000004,1.18266
14.1707,44.9989,27.0084,12.9347,356.38,4.0094,3.16526,0.9883940000000001
14.3343,-38.1323,-57.4731,32.2387,345.05400000000003,3.47893,3.3809,1.3354700000000002
14.4292,25.1316,-26.3447,26.5254,182.58,4.18757,3.2823,1.36742
14.3003,-2.2431,-10.8492,33.4111,207.00900000000001,3.2560700000000002,3.39361,0.728396
14.034,-33.4859,-54.428999999999995,25.8693,150.736,2.96788,3.24655,0.69552
13.8562,27.6265,-33.7377,33.1327,282.127,2.50325,3.03119,0.394421
14.0192,-18.4711,47.0588,19.5237,309.922,3.25205,3.2107099999999997,1.17465
14.3197,2.33466,-40.6042,20.0077,99.6516,4.08683,3.2833,1.35843
14.0764,-45.1133,42.6184,30.2928,312.252,2.92104,3.25366,0.988583
14.2285,26.4133,-21.973000000000003,19.3348,32.4001,4.09377,3.1344,1.0503200000000001
13.7725,-35.935,-22.796999999999997,25.1796,263.217,2.5318,3.0257400000000003,0.9160780000000001
13.9494,-7.64478,32.5475,35.6158,37.578,2.77222,3.02374,1.11859
14.2441,-35.2026,-82.8794,30.3054,318.592,2.9066400000000003,3.47382,0.44639300000000004
14.1384,-10.8492,49.1417,22.3188,238.622,3.26071,3.34191,1.15839
14.4256,12.4285,44.6327,35.0324,92.2539,3.5098,3.43459,0.986941
13.9494,-45.571000000000005,-35.4772,17.3553,276.927,3.50549,3.0319,1.03987
14.3632,8.308530000000001,44.77,19.3111,266.241,3.7995,3.49925,1.08162
13.6537,-45.7542,-4.69214,25.7966,13.9967,2.97745,2.70821,1.2496
13.8942,-18.9059,48.5009,18.4059,185.075,3.26178,3.04223,1.0233700000000001
13.8281,34.0123,-29.778000000000002,20.2204,314.147,3.01979,3.0169900000000003,0.922384
14.2872,-6.500369999999999,1.7395,14.8009,74.4509,4.56271,2.9377299999999997,1.45066
14.1035,18.7686,6.8208,35.9683,198.78,2.92283,3.17826,1.20539
13.9385,-17.9217,72.0759,9.921330000000001,16.8501,4.01467,2.78262,1.0733
14.1918,-12.1309,5.58478,14.2063,214.61700000000002,4.13486,3.11103,1.38089
13.995999999999999,18.494,-4.9210199999999995,27.148000000000003,46.8816,3.51799,2.94908,1.29259
13.8688,32.8221,-20.0504,15.7787,139.202,2.78179,3.16811,1.1431
14.1139,20.8972,58.0453,15.9018,247.226,3.2833099999999997,3.3587599999999997,1.2818
14.0861,-62.3255,1.87683,35.7753,266.08099999999996,3.0266,3.11857,0.92711
14.2897,-26.5736,57.0154,27.0389,339.249,3.30626,3.4733699999999996,1.04614
13.8243,6.75214,-41.3367,24.6648,27.9549,2.82609,3.02305,1.01363
14.1795,-6.797910000000001,15.6558,21.5298,219.27700000000002,3.6493,3.26533,1.32654
13.979000000000001,8.3772,-61.387,6.07423,176.4,3.7412300000000003,3.04362,1.23157
14.5422,-31.2657,81.1169,22.6615,102.68700000000001,4.07545,3.60305,0.938113
14.0346,-19.6384,84.4587,28.9022,265.883,3.12811,3.15196,1.26759
14.1509,30.808000000000003,-20.4623,32.4961,201.57299999999998,3.27228,3.1918599999999997,1.21694
14.3119,11.1238,-88.5786,16.2614,301.153,3.87684,3.42236,1.31998
14.0846,48.0659,-42.1378,21.7298,269.204,3.34363,3.24701,1.07656
14.4944,21.4008,33.8978,30.3292,288.092,4.52412,2.99364,1.4758
14.3862,16.434,64.5457,17.768,74.7539,3.76356,3.5609800000000003,0.9808319999999999
14.0312,43.5797,43.717,8.37689,248.09599999999998,4.32454,2.71175,1.46032
14.1291,-84.5045,-31.1513,28.5777,270.10200000000003,3.4887,3.1457900000000003,1.35279
14.5121,22.6826,45.983000000000004,21.2136,60.8232,4.11037,3.5608800000000005,1.39962
14.2856,-76.1959,-48.4092,11.8029,144.67700000000002,4.12474,3.29736,1.3925299999999998
14.4037,2.56354,-67.7729,15.6962,318.17900000000003,4.24808,3.3835,1.15344
14.2158,41.9546,30.9225,34.6603,245.78799999999998,2.9571400000000003,3.3504400000000003,1.16753
14.318,71.5725,-6.6377,19.5545,341.083,3.63976,3.49244,1.32145
14.2428,12.8176,51.4534,13.1207,295.655,3.63465,3.4418,1.11972
14.5194,-13.2982,60.7233,28.8771,263.404,4.084969999999999,3.44447,1.20002
13.9226,55.23,-4.07416,24.3347,243.07299999999998,3.14911,3.05567,1.07325
14.251,50.0343,0.389099,0.174868,218.511,4.07632,3.31221,1.03021
14.114,6.27148,-47.3793,27.4837,257.16900000000004,2.92761,3.3409699999999996,0.939423
14.1351,-6.225709999999999,-44.77,26.8234,235.041,3.49646,3.18502,1.35938
14.4967,10.1625,60.1053,25.2076,196.108,4.29692,3.35682,1.3810200000000001
13.7675,-15.61,9.59027,14.7225,25.5367,3.72795,2.63159,0.952749
14.8014,-78.8281,2.56354,25.9645,265.123,4.6893400000000005,3.60411,1.47445
14.4877,-33.5546,-45.8915,32.3297,307.487,3.8234,3.45085,1.42044
14.1198,-58.4116,58.6633,18.1835,88.6404,3.8656699999999997,3.10682,1.10789
14.3078,-3.27307,-2.06,38.4878,95.0742,3.4214599999999997,3.18621,0.1
14.3943,-81.0025,-4.05127,28.1412,117.295,4.55756,2.81643,1.3820700000000001
14.2413,45.8229,-46.418,40.4548,199.265,2.84429,3.2785800000000003,1.04751
14.2461,32.2271,69.4896,41.3837,185.417,3.0509,3.16951,1.17529
13.8814,-51.5221,-56.053999999999995,23.1889,2.35758,2.85569,3.10717,0.8533149999999999
14.492,-24.239,-6.61481,9.5702,15.4675,4.20529,3.5949699999999996,1.34225
14.186,19.5697,5.90521,29.9752,144.165,2.97946,3.3865199999999995,1.1808100000000001
13.927,-57.4502,-5.28723,20.3141,149.122,2.68016,3.2303,1.09765
14.1149,35.7289,4.44037,20.4064,286.875,3.70011,3.15769,1.26662
14.321,33.6919,45.4109,37.1434,339.805,3.43592,3.2467099999999998,1.22149
14.1395,46.5323,5.24146,27.4529,132.861,3.4039300000000003,3.22072,1.25179
14.2311,-25.3376,38.3612,5.30061,56.9619,3.81135,3.39503,1.21658
14.3477,-9.54449,77.5464,26.9605,97.8008,3.41362,3.51935,1.28369
13.9997,14.3969,-7.2099,22.8,46.6888,3.24397,3.1503400000000004,1.06582
14.3193,57.2671,57.1298,38.0486,211.196,3.22972,3.31281,1.28321
14.6048,16.434,-50.9041,37.8107,272.184,3.6859599999999997,3.5418800000000004,1.1442
14.0397,32.1583,36.8048,9.620560000000001,112.789,3.99391,2.98049,1.32075
14.0887,-46.211999999999996,-43.0076,41.5166,255.29,2.60949,3.11517,1.02104
13.9917,25.5894,-12.4514,11.8477,13.8866,3.5354300000000003,3.12814,1.38416
13.6247,-2.88397,-13.9849,36.0341,19.0093,2.36774,2.6998,0.549253
14.1074,-50.3777,45.9374,13.5446,98.6822,4.02884,3.04093,1.33469
14.3305,20.0504,18.2193,19.8902,284.264,3.62059,3.51323,1.1150799999999998
14.0905,12.1309,18.5855,26.4415,47.3057,3.43364,3.1528099999999997,1.20904
14.1018,66.4683,17.852999999999998,22.5804,16.5085,3.7722800000000003,3.0652,1.22375
13.9828,34.3099,-0.297546,15.1142,187.262,3.79607,2.95687,1.03426
14.1845,-1.67084,41.5656,23.5051,150.031,3.5369,3.2937,1.31111
14.2001,-64.4999,11.100999999999999,35.8606,269.094,3.39859,3.11577,1.24095
13.8414,-48.867,-41.7944,21.2374,65.3566,3.62204,2.73946,1.25573
13.9438,23.5523,15.8389,27.7677,153.84799999999998,3.2982099999999996,2.96748,1.2349700000000001
14.4834,-32.0211,74.5479,16.0935,246.014,4.252330000000001,3.5062,0.8014600000000001
14.1904,-36.9192,-10.689,3.13084,212.622,3.9339699999999995,3.2856199999999998,1.46062
14.224,31.5175,-21.973000000000003,33.7258,247.804,3.7687800000000005,2.99737,1.07838
14.3335,-68.5511,52.0486,17.2224,302.431,3.8656,3.45005,1.08307
14.3089,-69.0089,39.231,15.443,209.642,4.1694,3.27545,1.40714
14.4863,-73.0602,-50.5837,37.4848,251.467,3.9889300000000003,3.15937,1.26416
13.7994,-24.1932,-1.69373,6.759710000000001,37.9746,3.8909,2.64013,1.3510799999999998
13.9735,36.2555,57.2213,22.0166,7.673139999999999,3.38752,3.0653799999999998,1.14773
14.3365,61.7075,64.0192,25.1699,18.0344,3.27209,3.56831,1.05016
14.2388,-61.1353,23.4836,34.9373,172.213,3.62837,3.0758900000000002,1.1909100000000001
14.1259,-67.8874,18.7686,10.5033,165.278,3.69136,3.26887,1.2973
13.7392,-58.7549,-44.9073,28.4378,274.845,2.9602,2.7974099999999997,1.11947
14.1192,67.6356,-13.0693,26.3576,283.23400000000004,3.6237699999999995,3.10645,0.465142
14.3484,-20.325,-70.6798,39.9525,187.218,2.77481,3.4592300000000002,1.12022
14.1704,-0.343323,-2.72375,31.4245,323.693,3.13768,3.29368,0.735762
14.0756,15.3582,-41.1078,14.1196,349.852,4.0333,2.9763900000000003,1.30491
14.1654,-29.9839,-35.3628,25.6553,277.957,3.66456,3.1718900000000003,1.2341
14.2506,0.411987,5.745,37.1197,177.578,3.35554,3.17784,1.14801
13.9904,39.1394,43.0532,21.1787,116.336,3.5866800000000003,3.00864,1.26173
14.6492,27.1458,34.3328,37.6541,210.43599999999998,4.165690000000001,3.3174699999999997,1.05156
13.8099,-22.2477,18.2193,31.2091,192.335,3.2994,2.6665900000000002,1.3089899999999999
14.3504,17.2122,15.5871,31.0622,159.869,3.83521,3.25602,1.4101
14.3092,71.2291,-18.3566,16.4041,218.792,3.38142,3.58375,1.19292
14.0089,46.6469,62.4628,32.3842,6.10326,2.86539,3.14341,0.733013
13.8892,12.0394,-64.4083,22.5426,291.276,3.66889,2.76841,1.30798
14.1023,71.1604,-16.5026,13.8929,299.616,3.9368300000000005,3.08544,1.2788
13.8075,41.6799,24.3306,12.7486,212.84799999999998,3.11637,3.016,1.10041
14.1976,40.4441,76.9742,10.4571,177.57299999999998,4.18398,3.12383,0.848742
14.4986,54.2001,13.3898,26.2401,71.4544,3.97338,3.52633,1.17965
13.9986,-6.8208,31.4259,3.76876,171.563,3.6091,3.1411,1.11998
14.2607,-50.2404,-59.2813,28.5539,308.358,3.24119,3.43209,1.19274
14.6195,-72.5566,-3.47906,27.9733,164.35299999999998,4.43949,3.40593,1.47195
14.3206,-41.7029,-74.0444,34.5204,355.52,3.02849,3.47197,1.12415
14.6591,-46.418,-70.0161,37.4442,204.421,4.18136,3.33342,1.3740700000000001
14.4732,-12.1309,-53.9025,7.193389999999999,204.024,4.2362400000000004,3.56311,0.939349
14.2261,-19.707,70.634,30.8482,204.635,2.94577,3.43395,1.08991
14.293,-47.0817,-76.0357,23.9989,213.542,3.47295,3.4649,0.887446
14.1445,50.2404,-67.5212,31.363000000000003,273.247,3.3805400000000003,3.1600200000000003,1.01216
14.5546,-45.1362,20.6912,39.6755,311.547,3.36861,3.5497,1.05659
14.2774,55.9854,27.0312,39.6196,143.779,3.4170599999999998,3.09365,1.1000299999999998
14.142000000000001,-63.7675,61.8219,31.1769,1.19531,3.8836800000000005,2.8462400000000003,1.20791
13.857999999999999,-45.5253,18.9517,31.7141,245.33700000000002,2.56607,3.04083,0.8553860000000001
13.9287,-72.5109,-45.8686,18.0758,198.35,3.1247700000000003,3.14088,1.23111
13.8966,-31.4946,49.8282,12.9347,68.546,3.46614,3.0089200000000003,1.30079
13.9836,44.8616,69.4209,9.39533,320.36,4.09086,2.81263,1.08231
13.9313,60.4486,31.5175,14.321,133.792,3.3804,3.08533,1.0992600000000001
14.4148,-70.7256,32.2728,27.1032,340.94,4.12805,3.2833,1.31443
14.4353,-53.788000000000004,-55.5734,14.6736,318.691,4.19664,3.47371,1.36788
14.2692,8.33142,36.6217,11.6938,5.0126,3.92786,3.3721300000000003,1.38683
14.3167,-48.3864,39.437,21.5816,32.6701,3.93428,3.33924,1.42451
14.0788,-79.1943,40.238,16.7832,345.936,3.16731,3.3382099999999997,0.966777
14.1722,57.9537,-19.5468,25.8511,184.833,2.74457,3.46849,1.02635
14.33,-54.1314,-11.2154,35.1793,357.211,3.5815900000000003,3.24688,0.796716
14.4525,46.1891,-24.239,40.7975,58.4987,3.0893200000000003,3.4765099999999998,1.26132
14.2097,17.6699,-28.0385,23.8227,31.5794,4.17225,2.9548099999999997,1.40276
14.3768,-40.3296,-4.16571,13.7992,20.7004,4.38342,3.27238,0.9081020000000001
14.3913,45.6168,57.6104,15.2387,357.454,3.8651400000000002,3.55196,1.36485
14.225,50.6294,-51.4077,24.739,141.879,4.004230000000001,3.08828,1.1828299999999998
13.8744,-35.4315,-20.2106,22.0726,68.9701,3.1884,3.00107,1.25227
14.3894,60.5173,-1.4419600000000001,32.1492,324.624,3.907,3.24653,0.9034780000000001
14.4692,-45.2048,26.0701,21.6403,262.534,4.11334,3.48624,1.18669
14.3369,-34.905,-74.6166,19.1614,122.48899999999999,3.5998300000000003,3.5360400000000003,0.956267
14.0364,28.8624,3.34174,6.60303,102.913,4.06687,2.9443,0.977719
13.9281,-38.0637,6.91235,26.7898,78.5877,3.19463,3.00798,1.21379
