lgE,X,Y,Ze,Az,lgNe,lgNmu,Age
14.3552,46.8757,-5.83655,17.5148,44.9261,3.4231599999999998,3.62469,1.16374
13.9868,-7.576110000000001,-56.7407,16.2865,140.254,3.6706300000000005,3.02045,1.09839
14.2489,38.2697,-77.3632,33.0445,285.272,3.61205,3.16241,1.0419
14.4622,-6.54614,-54.016999999999996,31.0804,226.90599999999998,4.0099800000000005,3.33671,1.22632
14.3832,-75.3491,-0.778198,13.6663,90.9815,3.9777400000000003,3.50664,1.19658
14.194,-47.0131,-10.2312,21.4808,258.827,4.1380099999999995,3.0036,1.3369
14.2689,-48.9814,55.23,38.6011,6.53291,3.3906699999999996,3.1359,1.07544
14.294,57.1069,-19.9359,25.037,251.726,3.72759,3.3506699999999996,1.41717
14.5165,46.3722,39.3911,20.8261,262.176,4.10228,3.5769300000000004,1.14622
14.5649,-82.6963,-5.24146,40.8563,28.0816,3.5052,3.4605,1.37471
14.3125,-26.0243,-46.623999999999995,20.0861,198.637,4.0195099999999995,3.3086800000000003,1.4264
14.4717,-37.7889,20.7141,6.98215,84.4155,4.329280000000001,3.51459,1.36524
14.1396,-52.369,63.2411,6.92899,104.323,3.7005800000000004,3.3015199999999996,1.21541
14.2891,-9.75049,45.0905,10.8488,245.171,3.6958300000000004,3.49804,1.14877
14.5119,-2.67798,-54.9783,24.6942,69.1078,3.7595400000000003,3.66033,0.793758
14.1729,-29.572,-27.305999999999997,23.346999999999998,81.9919,3.45305,3.31204,0.957363
14.574000000000002,-0.801086,11.3527,38.1997,130.531,3.40089,3.6091900000000003,0.9009389999999999
14.3375,-73.3577,-3.6621699999999997,25.4343,176.025,3.74439,3.40222,1.3615700000000002
14.1938,60.3342,-45.6168,33.0669,102.04799999999999,3.5393800000000004,3.1129,1.28215
13.8672,-46.0289,-45.6397,27.2753,185.345,2.73838,3.0719,1.13151
14.2644,-13.6873,76.2875,24.4382,30.351,3.76329,3.2984199999999997,1.14887
14.4561,17.852999999999998,-62.2111,30.767,54.3234,3.7014199999999997,3.4978300000000004,1.11009
14.4459,-20.4852,-18.3566,40.5919,357.657,3.24729,3.4104400000000004,1.32331
13.8802,-16.4797,36.6904,10.4473,106.785,3.52375,2.9746799999999998,0.776595
14.072000000000001,-8.651860000000001,-8.85785,26.3576,80.9728,3.3620300000000003,3.15752,0.680496
14.0167,-20.6226,-20.0504,31.1154,127.436,2.88236,3.17148,1.28684
14.1357,30.5563,62.0509,25.1167,273.545,3.7873099999999997,3.06588,1.3708799999999999
14.0763,6.225709999999999,-47.5166,15.5857,192.611,3.60384,3.19617,1.09576
14.1718,18.8144,37.7661,8.06353,272.972,4.11219,3.14148,1.12504
13.9093,-5.745,-18.6084,32.5521,350.915,2.9182900000000003,2.98144,1.3187799999999998
14.0783,-26.5736,-53.9025,6.06024,99.1669,3.7044599999999996,3.21273,1.0401799999999999
14.4834,-32.0211,74.5479,16.0935,246.014,4.252330000000001,3.5062,0.8014600000000001
14.3221,61.7762,36.553000000000004,10.6446,114.243,3.82726,3.49816,0.967101
14.3254,38.9563,18.9975,27.6404,147.899,3.84125,3.2940199999999997,0.869081
13.9609,21.4923,-17.9904,36.5405,294.68,2.0796200000000002,3.19156,0.100009
14.2416,-6.20282,28.4276,28.7036,321.35200000000003,3.24893,3.4014900000000003,1.14555
13.8322,8.05676,-18.7457,18.3892,21.410999999999998,2.57081,3.14807,0.8995040000000001
14.5331,39.8032,48.7755,41.6159,71.9391,3.2385099999999998,3.50688,0.1
14.1102,73.6782,-18.9746,14.1559,173.172,3.5063400000000002,3.2945699999999998,1.06741
14.5703,20.9659,39.5972,36.872,124.99,4.03442,3.3077699999999997,1.0104899999999999
14.2299,71.3207,46.0746,12.7164,114.568,3.93676,3.3003699999999996,1.42296
13.9653,5.745,11.6503,8.382489999999999,217.095,3.04508,3.26411,0.9656399999999999
14.3704,8.97229,-1.5564,13.9321,308.721,4.12651,3.41435,0.9928969999999999
14.0167,6.40881,84.8479,32.2975,75.4534,2.87593,3.1523,1.2915
14.0483,53.3303,14.8547,22.7567,279.488,3.68065,3.02648,1.2515100000000001
13.9175,70.2908,-34.1955,24.2941,258.81,3.63675,2.80463,1.21848
14.1993,-40.1923,-34.5159,31.1825,103.458,3.09119,3.35279,0.7328140000000001
14.5464,19.6384,65.3468,13.8426,54.8412,4.0902,3.6974699999999996,0.940783
13.8482,45.8458,38.819,30.283,341.656,3.3246900000000004,2.74185,0.8938709999999999
14.0674,-84.0925,14.6487,28.0937,131.776,3.31052,3.14213,1.2629299999999999
13.9341,-12.2911,47.6082,11.8043,338.125,3.6301900000000002,2.99776,1.26857
14.3611,-28.0385,-39.0479,32.5339,310.71,3.40617,3.44277,1.23549
14.222999999999999,-61.5701,-37.4914,8.1055,268.819,4.08286,3.24325,1.13531
14.2342,-36.1639,69.4438,21.2948,299.649,3.8302099999999997,3.26678,1.3342
14.4149,-40.1465,8.58319,20.7044,355.658,4.33182,3.2779,0.91238
14.0071,56.9009,-20.8972,27.2963,94.0827,3.33161,3.0575099999999997,1.25765
14.1943,-31.9524,19.0433,16.7314,199.766,3.23828,3.4695699999999996,1.25411
14.5527,-5.90521,5.72211,8.81616,105.066,4.90144,3.23474,1.4651100000000001
14.1587,-46.211999999999996,-19.7528,33.3117,242.395,3.1705,3.22622,1.2264
14.06,5.72211,-70.9774,31.0426,334.522,3.18109,3.1276900000000003,1.2080899999999999
14.43,22.7512,-71.4122,24.7935,35.5124,3.8007699999999995,3.5253,1.41924
14.1111,32.8679,-28.8167,19.5615,0.269909,4.00622,2.9836,0.847242
14.1486,15.1064,74.4792,10.2907,275.693,3.7683699999999996,3.27087,1.17272
14.3091,-47.1962,-56.0998,9.69191,162.342,4.316669999999999,3.236,1.3872200000000001
14.6492,27.1458,34.3328,37.6541,210.43599999999998,4.165690000000001,3.3174699999999997,1.05156
14.159,-29.8466,-16.6171,32.1226,39.5996,3.37494,3.16688,1.26098
14.2034,15.4269,76.6766,22.3384,239.834,3.9958,3.1042099999999997,1.35279
14.089,-36.2325,-52.6665,6.97795,50.1976,3.69735,3.22843,1.0654
14.1933,-34.0353,-33.4401,4.28777,320.327,4.15597,3.1670599999999998,1.1888100000000001
14.0805,-19.5468,-0.9155270000000001,16.2362,209.46099999999998,3.7541,3.12627,1.10969
14.4437,-83.2456,31.5634,23.9738,269.072,4.01684,3.4589,1.45936
14.0429,-13.5958,-79.2859,12.424000000000001,294.774,3.7381599999999997,3.10955,1.16426
13.9778,20.6454,33.9437,26.5982,250.019,3.4061199999999996,2.9902,1.27011
14.2684,-30.8995,64.0192,26.8486,215.294,3.78292,3.25035,1.217
13.9642,65.8274,-34.7219,25.7085,107.462,3.08618,3.11783,0.954509
13.9533,-58.9838,-32.433,30.3753,345.897,2.89669,3.09325,1.01332
14.0945,6.66058,-23.7125,37.2861,248.28400000000002,3.1896,3.0112400000000004,1.14593
14.0828,-34.7906,64.3168,19.1222,68.4799,3.32755,3.2771800000000004,1.14126
14.3913,45.6168,57.6104,15.2387,357.454,3.8651400000000002,3.55196,1.36485
14.3403,-54.6121,-62.9206,30.7894,49.3714,3.7272,3.30669,1.2686
14.050999999999998,84.2527,-33.2112,6.4141699999999995,336.874,3.29368,3.31725,1.2355399999999999
14.3258,25.1316,-25.1545,13.8146,293.524,4.249219999999999,3.27218,1.45286
13.9391,-19.0662,18.7915,17.4533,145.514,3.19664,3.1373900000000003,1.3238
14.0382,-25.5436,10.3228,32.3465,123.789,2.8647099999999996,3.18403,0.900327
13.9808,-32.5246,21.3779,20.3687,257.394,3.6394300000000004,2.9767799999999998,1.2760799999999999
13.8822,-19.2035,85.83200000000001,14.2665,248.003,3.00462,3.14092,1.06409
13.7525,27.9468,-74.5709,24.4242,146.192,3.07857,2.83442,0.809484
14.287,14.374,69.9932,21.4053,27.7456,3.9862800000000003,3.26622,0.826551
13.7747,-32.3644,-19.5239,10.3144,278.651,3.1459799999999998,2.97359,1.2649299999999999
14.1643,9.97937,-82.0783,13.0102,275.798,3.7032800000000003,3.30449,0.920645
13.7852,-30.8766,-0.961304,40.9822,359.657,2.52715,2.72425,0.682872
14.4295,-26.2761,-54.0856,9.95631,148.268,4.19594,3.5013300000000003,1.36571
14.1852,3.11285,-25.1545,14.7295,182.62900000000002,3.87046,3.24648,1.30682
14.0434,-63.8361,-49.5765,14.4987,178.575,3.7092400000000003,3.10747,0.777791
14.219000000000001,-33.4401,53.4219,13.8524,94.8098,3.7765699999999995,3.34819,1.05742
14.2982,-6.91235,-2.06,9.84159,272.151,3.9089300000000002,3.4350099999999997,0.908799
14.1378,45.4109,-58.6862,14.8232,193.206,3.2825300000000004,3.39745,1.15362
14.5006,-25.04,0.160217,9.61496,152.62,4.30799,3.5578800000000004,1.0074299999999998
14.3453,86.9077,-16.0677,41.5459,62.6465,3.2997699999999996,3.19164,1.0329700000000002
14.3812,40.7644,-66.1708,16.8265,205.52200000000002,4.3246,3.28345,0.854524
14.3657,31.1742,-35.9808,6.26449,319.832,4.12054,3.4572199999999995,1.00607
14.6591,-46.418,-70.0161,37.4442,204.421,4.18136,3.33342,1.3740700000000001
14.0991,28.7938,61.7533,33.9874,284.082,2.68698,3.28399,0.882475
14.5683,23.7354,50.1945,21.1717,147.012,4.0198,3.68641,1.37943
14.1035,18.7686,6.8208,35.9683,198.78,2.92283,3.17826,1.20539
14.2265,-37.8805,-24.4449,35.5319,176.025,3.27243,3.22823,1.1515
14.0454,22.7054,64.4313,11.3231,91.3781,3.87646,3.04851,1.1023
14.6657,47.425,77.0658,12.0967,174.00900000000001,4.45464,3.7249199999999996,0.996266
14.1838,-38.7732,-32.7077,25.3307,275.181,3.3544199999999997,3.3363300000000002,0.767633
13.9598,56.5347,68.002,20.5995,276.233,3.11688,3.16243,0.884077
14.1241,0.617981,71.1604,10.306,181.071,3.6682699999999997,3.27677,0.7746970000000001
14.4838,-79.1943,-17.5097,9.5702,320.983,4.21143,3.57965,1.13849
14.0958,-21.9272,57.1069,12.0309,235.262,3.7061599999999997,3.20834,1.1535600000000001
14.2656,-6.4545900000000005,35.9579,15.8361,111.84200000000001,3.59409,3.46831,1.2805600000000001
14.2354,11.7876,-50.6981,14.2553,268.04200000000003,3.89961,3.31429,1.36083
14.2273,-29.366,25.7039,28.1818,134.327,3.7746,3.15962,1.21025
14.0879,77.6379,28.5421,11.9008,198.378,3.90023,3.1002400000000003,0.8273459999999999
14.5342,20.4852,22.8199,21.6403,297.95799999999997,4.38468,3.4347199999999996,0.9802360000000001
14.3675,-27.4662,3.7995,33.1005,81.8431,3.7109900000000002,3.29826,1.05776
14.3844,15.1522,22.9801,40.2309,190.997,3.78462,2.9902599999999997,0.9770639999999999
14.1141,32.0668,-69.5353,27.1536,352.75,3.06147,3.3095199999999996,1.17899
14.3812,20.1648,9.47583,20.0343,263.944,3.78671,3.52236,1.0388899999999999
14.1742,33.5775,5.745,38.4347,73.16199999999999,3.3360300000000005,3.0177,1.40307
14.2598,45.1362,55.5276,26.7395,241.657,3.3939800000000004,3.4081699999999997,1.11501
14.2962,24.1931,71.2291,40.5387,269.678,3.3488599999999997,3.12673,1.27062
13.7175,-70.6798,32.1813,24.9222,327.681,2.95098,2.82795,1.21018
14.2667,33.1654,-7.39301,40.6142,15.7153,3.4571,3.0036400000000003,1.25885
14.1704,-0.343323,-2.72375,31.4245,323.693,3.13768,3.29368,0.735762
14.0264,12.6573,57.1526,34.5638,269.981,2.99811,3.07353,0.8892479999999999
14.2121,40.9247,29.3431,20.8821,341.061,3.69346,3.30309,1.26478
14.2357,-29.3431,-21.0574,10.5634,312.048,4.27693,3.12692,1.41202
14.717,-5.012569999999999,-50.8354,19.1488,170.555,4.56653,3.67027,0.9317290000000001
14.187999999999999,-74.9828,-46.9673,27.348000000000003,44.2376,3.73182,3.13808,0.887156
14.3767,-62.4171,11.2841,28.3329,318.427,3.77317,3.39521,1.02427
14.3205,-54.1314,-46.3264,10.3074,179.34099999999998,4.15026,3.3505800000000003,1.2128299999999999
14.4353,-53.788000000000004,-55.5734,14.6736,318.691,4.19664,3.47371,1.36788
14.2837,-45.3879,-18.082,37.7646,147.662,3.31103,3.23069,1.24985
14.0035,12.6802,66.0563,14.135,28.6655,3.09767,3.2753099999999997,0.708386
14.389000000000001,-30.6478,-56.0769,31.9687,259.482,3.9449400000000003,3.2266,1.29139
14.1149,35.7289,4.44037,20.4064,286.875,3.70011,3.15769,1.26662
14.339,-41.3138,50.2632,32.478,39.7042,4.32979,2.76048,1.4127100000000001
14.1295,71.0002,17.6241,26.3492,45.466,3.1927,3.30137,1.06
14.2001,13.5042,88.4871,24.3137,231.91299999999998,3.03356,3.46136,0.8525950000000001
14.4055,74.73100000000001,-37.171,33.0823,162.067,3.77204,3.3264400000000003,1.00525
14.3811,-59.8535,-32.4102,26.9787,45.51,4.06986,3.2660400000000003,1.44694
14.4376,63.4242,30.5563,16.4516,359.39300000000003,3.7958199999999995,3.63259,0.8935420000000001
14.417,11.9249,35.7748,33.8209,344.12300000000005,3.5903,3.41698,1.16723
13.7117,42.9388,7.576110000000001,21.6403,154.746,2.36343,3.01594,0.948125
14.4044,-51.545,-14.1909,27.0892,271.556,3.7598300000000004,3.4670199999999998,1.0746799999999999
14.3832,-54.1772,-57.908,35.1989,38.0848,3.6457599999999997,3.2968599999999997,1.28619
13.9459,45.9374,-45.6626,31.2944,200.09099999999998,2.8580900000000002,3.07943,1.1548
14.0875,-13.4584,24.9255,16.7006,61.5889,4.05599,2.94951,1.38437
14.0591,-9.88782,-82.1241,32.6654,274.702,3.01852,3.1553299999999997,0.9640610000000001
14.3534,48.0887,-3.15863,21.6529,300.222,3.86994,3.42619,1.1175700000000002
14.2347,-66.0563,-17.8988,12.5276,154.129,3.8109300000000004,3.3664400000000003,1.24898
13.9964,-44.5869,-16.7315,18.5486,153.165,2.73251,3.3169999999999997,1.12376
14.4534,-72.07600000000001,54.4976,28.4532,278.051,4.344469999999999,3.15374,0.9309040000000001
14.2336,-12.1767,-88.0064,16.6601,9.83792,3.8606199999999995,3.30744,1.00345
14.0887,-46.211999999999996,-43.0076,41.5166,255.29,2.60949,3.11517,1.02104
14.1988,-39.231,34.7677,35.3752,338.819,3.57875,3.0236099999999997,1.26599
14.4243,7.37012,-58.0682,14.3504,238.429,4.07322,3.52019,1.42677
14.0648,77.3861,40.9934,37.7562,321.556,3.29281,2.8862400000000004,0.678408
14.2735,-6.935239999999999,71.2749,14.9967,140.111,3.53798,3.5030699999999997,1.0920299999999998
14.2625,28.4734,-35.7061,16.5705,78.6152,4.00232,3.28194,1.2129299999999998
14.2132,18.7915,7.278560000000001,33.8014,285.91700000000003,3.1444799999999997,3.30285,1.32752
14.4684,-74.4564,15.2896,29.1764,305.152,3.7111300000000003,3.54405,1.1041299999999998
14.302999999999999,67.3151,-60.4257,10.3522,312.561,3.54169,3.5666900000000004,1.09456
14.5194,-13.2982,60.7233,28.8771,263.404,4.084969999999999,3.44447,1.20002
14.2463,22.9114,50.2174,21.8054,63.6711,3.43509,3.4389800000000004,1.32789
14.4858,79.8124,-3.0213,32.3493,212.645,3.8150199999999996,3.4516199999999997,1.03821
13.8959,-45.6168,-17.852999999999998,30.9237,43.6702,2.78852,3.0400400000000003,1.03783
14.0424,51.6136,10.5059,38.5116,304.954,2.74357,3.0909,0.1
14.1926,40.856,-31.426,16.2558,266.94599999999997,4.01971,3.16135,1.34113
14.2926,-47.1275,37.2397,5.3257900000000005,6.50537,4.1703,3.31955,1.16335
14.2936,30.4188,-23.7812,18.0072,277.902,4.09661,3.2621,1.36531
14.4916,68.1392,16.5484,31.6344,324.519,3.9443599999999996,3.40975,1.03119
14.3063,-39.6658,-67.7729,31.5393,121.795,3.55035,3.3234199999999996,1.14245
14.1158,72.0073,-19.7757,19.402,73.4594,3.43094,3.2847800000000005,1.26465
14.1635,-17.3495,78.8053,12.5024,170.90200000000002,3.7464,3.28865,0.9072899999999999
14.4062,59.7848,-30.7622,20.8345,197.238,3.77874,3.5522199999999997,1.37115
14.4502,10.9407,-40.6958,10.8964,230.899,4.33793,3.4521699999999997,1.38351
14.0025,69.5812,-38.3383,23.1652,120.958,3.88346,2.80714,1.18845
13.8748,20.3708,3.25018,16.3943,314.439,3.46023,2.94867,1.1825700000000001
13.9496,-15.9991,53.0557,11.5497,351.389,3.66431,3.00676,1.31628
14.2853,-32.0897,70.6111,7.489960000000001,159.737,3.9912900000000002,3.3904900000000002,1.2504600000000001
13.9904,39.1394,43.0532,21.1787,116.336,3.5866800000000003,3.00864,1.26173
14.1201,82.4215,19.5468,21.513,137.158,3.2889999999999997,3.31679,0.9817819999999999
14.2548,-31.0369,-22.2019,40.0085,252.795,3.46021,3.00962,1.33877
14.0575,-58.114,32.8679,37.7478,142.81,2.7882599999999997,3.11685,1.20605
14.2898,65.5299,4.64636,10.6376,35.4573,4.04433,3.3550800000000005,1.2325700000000002
14.1993,87.0452,16.2966,30.013,70.6171,3.6292199999999997,3.15255,0.960167
14.6115,50.8583,69.3065,17.277,78.0479,4.44165,3.5944800000000003,0.999358
14.1048,19.7986,-36.9421,28.0629,182.481,3.7132699999999996,2.99379,1.34131
13.6933,-26.8025,9.65894,30.6845,69.2015,2.91981,2.69965,1.0842
14.259,-88.0064,-21.767,6.12459,275.032,3.8369999999999997,3.4229,1.20951
13.9439,47.036,58.3657,19.1208,108.564,3.3389900000000003,3.07665,1.30264
14.2668,9.7276,-44.1978,40.971000000000004,189.967,3.3309599999999997,3.06922,1.2027
14.2377,-62.4628,-56.6949,21.6711,230.662,3.3803,3.4459699999999995,0.9786860000000001
13.9674,71.8472,5.95099,36.5713,3.2279,3.24287,2.79664,1.3493
14.3415,-33.3943,21.7441,29.9682,161.119,3.51019,3.4260099999999998,0.9387639999999999
14.0824,61.8219,54.6578,8.12089,131.931,3.9287900000000002,3.10031,0.9871719999999999
13.9765,-14.2367,57.5647,20.254,48.0494,3.51851,3.03353,1.11779
13.9683,-6.6377,24.0559,16.1494,106.74600000000001,3.2938400000000003,3.15564,1.15844
13.9968,45.9374,-32.4102,22.372,286.78700000000003,2.3465599999999998,3.34516,0.8179270000000001
14.1077,-9.315610000000001,-53.1014,12.9081,89.6705,3.78223,3.18495,1.21723
14.5817,-44.1978,59.5559,49.5115,257.62,3.213,3.17646,1.42141
14.3308,-45.5482,32.6161,33.2152,183.373,3.45865,3.3616599999999996,1.43235
14.1444,-8.12543,-21.561,24.6089,84.4155,3.99035,2.95622,0.73418
14.0633,-87.48,1.69373,21.3018,77.6513,3.53461,3.14474,0.787718
14.0084,16.434,50.309,13.8356,154.586,3.35431,3.2076700000000002,0.985534
14.0822,-26.0701,43.717,29.3933,281.19,2.6638900000000003,3.3356199999999996,0.47770200000000007
13.700999999999999,23.9643,-3.61639,18.5165,45.6312,3.45247,2.64765,1.19317
13.8923,5.95099,71.6869,33.1942,292.967,2.29121,3.12355,0.6886720000000001
13.9913,-25.1316,42.6414,20.4904,226.773,3.64025,2.99148,1.16846
14.597999999999999,-29.366,-14.7173,27.070999999999998,105.006,4.35438,3.4518800000000005,1.46594
14.265999999999998,-70.8858,-51.957,6.7779,69.3777,3.78235,3.4518800000000005,1.0225899999999999
14.1921,28.5192,24.6281,32.5941,355.00199999999995,2.73619,3.4130300000000005,0.8519059999999999
14.0814,-52.9412,-1.4419600000000001,24.7334,89.4832,2.77984,3.3629,1.07638
14.0754,-36.8276,56.7178,19.367,91.4222,2.9193700000000002,3.3728300000000004,0.907542
14.165,4.73792,-83.8636,17.3665,211.16299999999998,3.1545,3.44801,1.21191
14.0442,-8.67474,-82.2156,30.2047,249.55599999999998,3.71834,2.82419,1.0529600000000001
13.9897,57.4502,19.4553,28.6826,323.96299999999997,3.25088,3.04121,1.24222
14.2444,39.1394,43.9231,14.5798,218.109,3.63657,3.4335400000000003,1.10772
13.7767,-54.5434,-2.54065,27.7985,16.3157,3.2261599999999997,2.73963,0.878652
14.2302,49.1417,33.6232,28.2433,229.82,3.63423,3.23822,1.2269
14.0422,44.8158,-35.4543,30.3292,127.02799999999999,3.8145300000000004,2.7401299999999997,1.2648
14.4277,79.9268,-16.9146,20.1896,255.68099999999998,3.9907800000000004,3.5022599999999997,1.35233
14.1212,66.53699999999999,-35.7748,20.7492,40.547,2.93515,3.41584,0.808341
14.4834,80.682,-31.6548,30.4453,300.921,3.90975,3.4460900000000003,1.0994899999999999
14.033,76.4706,-26.4592,19.2187,3.13976,3.52233,3.13033,0.958542
14.1187,6.86658,-84.4358,19.7601,81.722,3.3467599999999997,3.3141599999999998,1.14809
14.1484,-51.0643,-20.3937,27.5313,301.346,3.80004,3.02612,0.937104
14.1239,-4.3259300000000005,37.8577,19.7126,285.751,3.7513900000000002,3.1552,1.09507
14.2961,5.44745,-59.3271,27.4781,308.187,3.0089200000000003,3.55232,1.18686
14.1434,-43.74,7.00391,14.4357,311.844,3.92355,3.15503,1.2027299999999999
14.1878,-8.1712,80.293,7.40742,203.771,4.23131,3.0954099999999998,0.8747440000000001
14.0972,-44.1062,10.8263,34.4617,44.8545,3.32349,3.03398,0.9628180000000001
14.0176,-50.0344,-52.3918,30.0858,82.9007,3.08922,3.12105,1.1296
14.0764,-45.1133,42.6184,30.2928,312.252,2.92104,3.25366,0.988583
14.3004,45.2736,57.8394,28.2993,77.3759,3.46991,3.4129699999999996,1.21374
14.4109,12.1996,-3.38751,35.7893,32.6425,3.7335800000000003,3.27241,1.1961700000000002
14.3508,-84.2756,-7.39301,35.7151,135.09799999999998,3.78286,3.14023,1.4126299999999998
14.0033,-66.4912,3.70795,21.3661,293.133,3.4653699999999996,3.08451,1.16905
14.2296,15.5413,-71.0231,25.493000000000002,37.5505,2.82534,3.52685,0.5629149999999999
14.6332,-8.628969999999999,36.347,25.8903,58.3665,4.1433599999999995,3.65725,0.9634299999999999
14.5121,22.6826,45.983000000000004,21.2136,60.8232,4.11037,3.5608800000000005,1.39962
13.9415,-29.5262,-15.8389,13.3585,322.39799999999997,3.3093800000000004,3.13285,1.26365
13.8704,-57.9308,-33.6919,7.93203,186.959,3.35578,3.04351,1.32148
14.3049,36.3928,49.8282,30.6593,347.241,3.4464,3.3848,1.11513
13.9131,32.3186,-71.1605,6.14418,207.516,3.4164199999999996,3.08797,1.3346200000000001
13.9257,-33.2341,-70.1305,10.1997,343.815,3.34611,3.11572,1.1591
14.0374,-76.6308,-23.0945,15.9872,86.7125,4.13932,2.80115,1.13852
14.4076,31.7465,-57.7935,36.1642,349.615,3.70554,3.27073,1.36899
14.3645,-14.5571,45.7313,39.0824,119.625,3.20621,3.35755,1.0005
13.908,-19.4324,-8.49164,25.9211,30.4612,3.2218400000000003,2.98115,1.27861
14.1643,-42.4125,33.1654,15.4752,328.408,4.1959800000000005,3.0036099999999997,1.34401
14.2293,23.1861,79.3546,14.8037,345.792,3.56166,3.4366,0.968317
14.0453,-63.7903,10.071,25.2412,171.69,2.97903,3.2659599999999998,0.7706029999999999
14.0044,13.0464,-14.2367,34.9009,331.796,2.5825099999999996,3.1715,0.768101
14.4084,-69.1234,-45.3422,30.9111,209.956,3.36571,3.5544300000000004,1.2840799999999999
14.0614,33.2113,84.7104,35.3822,162.48,2.82505,3.16693,1.24429
14.6071,53.6965,55.5046,28.9694,26.732,3.80285,3.7116599999999997,1.24082
13.9576,29.16,30.6707,10.4809,255.725,3.7903800000000003,2.95946,1.1482
13.8252,11.5816,19.6155,35.7081,150.56,3.07187,2.69121,0.855765
14.1824,44.7928,-45.8228,22.3734,37.5505,4.0452699999999995,3.0331,1.45033
13.9933,58.0681,6.797910000000001,36.458,261.834,2.6602,3.1025400000000003,1.10091
14.3369,-29.4117,-21.355,12.5416,253.709,3.9734599999999998,3.44772,1.01443
14.2315,76.3104,-3.52484,27.4655,2.67706,3.9017800000000005,3.1053900000000003,0.918625
14.3016,39.9176,1.89972,22.7595,29.0786,3.9502,3.2882599999999997,1.40382
13.9145,19.4095,45.4796,25.2202,302.66200000000003,2.50544,3.20573,0.8516440000000001
14.3387,85.4429,6.4545900000000005,31.7043,132.57,2.46266,3.63984,0.603146
14.2168,-4.9668,3.82239,27.3816,26.7651,3.81106,3.13898,0.231165
13.7855,-7.04968,23.7354,25.493000000000002,213.812,2.7254400000000003,2.99023,0.7498199999999999
14.2262,-32.8679,-67.2465,22.7343,204.9,3.70569,3.29368,0.680913
14.025,45.2278,-19.4781,34.61,21.0089,3.06189,3.04375,1.02365
14.7188,40.0092,-61.3412,37.0931,124.825,4.12453,3.4996699999999996,1.18534
14.0228,7.599,67.132,32.4178,305.17900000000003,3.0169099999999998,3.10955,0.9330629999999999
14.3269,-45.1133,76.5165,14.1336,135.136,3.69864,3.52987,1.33012
13.8547,-32.6161,56.3745,23.5261,157.275,2.81986,3.07829,0.993451
14.1467,-58.5718,-58.1598,34.498000000000005,265.541,2.67719,3.33819,0.9948319999999999
14.6749,-49.5765,51.3618,36.4733,131.876,4.01828,3.51715,1.05512
14.4001,-80.0641,-28.3818,34.2588,220.75799999999998,3.99661,3.1301900000000002,1.1226200000000002
13.9904,-33.9208,18.7228,28.8295,136.436,2.04535,3.31735,0.849124
14.1019,-71.3207,19.1119,38.8656,162.832,2.80368,3.1432900000000004,1.1665
14.4186,-20.2563,40.3525,37.1938,68.4358,3.79892,3.19042,0.867727
14.1931,-69.81,24.1245,30.4131,204.56400000000002,2.8494099999999998,3.4209699999999996,0.270188
13.8997,70.1763,8.33142,7.21437,2.95799,3.30942,3.10448,1.15581
14.1467,14.6029,15.1751,36.3614,273.539,2.69192,3.29936,0.857001
13.9499,-83.3372,-15.2896,28.193,195.72299999999998,2.78913,3.15446,0.551764
14.2871,12.4971,-16.5484,30.0088,347.616,3.64575,3.28301,0.8189890000000001
14.3234,69.4896,-49.5765,33.3929,24.0935,3.8392,3.13683,1.0769600000000001
14.369000000000002,-47.2419,5.95099,18.1639,24.2202,4.24242,3.2976900000000002,1.00181
14.4338,-2.47198,-10.5516,18.9375,98.7373,4.20559,3.41759,1.16855
14.3487,-18.8373,-20.325,17.4141,122.12,4.45845,3.11458,1.42831
14.1527,-44.8844,20.4166,17.1763,90.7777,2.81118,3.49802,1.10629
13.9779,-44.5869,58.7777,16.6922,7.728219999999999,3.48556,3.09044,0.9826950000000001
14.0264,-33.7148,20.8743,33.509,299.01599999999996,3.15972,3.0303400000000003,1.23671
14.4142,20.7141,10.8263,37.3113,223.959,3.6398099999999998,3.27947,1.31344
14.4788,-75.6695,-12.6573,34.5358,93.6696,3.40913,3.5643599999999998,0.8632040000000001
14.0178,-58.8922,21.4236,19.9518,319.435,3.1025400000000003,3.25049,0.858367
14.199000000000002,14.0765,30.0298,18.834,177.408,3.5075,3.3798800000000004,0.8262520000000001
14.1496,-51.7052,-40.3067,32.9816,86.2002,3.4239599999999997,3.10637,0.96006
13.8087,31.9982,72.0759,19.8301,135.583,2.49441,3.12343,1.0286799999999998
14.0545,-32.1813,-44.2664,4.27238,119.41,3.3028,3.32395,1.21518
14.2575,12.1538,6.36304,38.6767,204.922,2.9660900000000003,3.30919,1.1305399999999999
14.0619,45.205,-35.9808,32.6458,348.13300000000004,2.7221,3.25022,1.10432
14.1615,-39.7574,-41.7029,19.609,18.6182,3.7809800000000005,3.20055,1.23206
14.0245,45.8458,59.1211,14.4833,221.19299999999998,3.20024,3.2732,1.18856
14.460999999999999,-15.404000000000002,83.4973,26.8836,205.335,3.7474800000000004,3.55916,0.982368
14.1267,20.119,84.2986,30.1711,84.6249,2.04338,3.45433,0.723079
14.3473,-20.119,-84.2527,32.727,327.014,3.64183,3.31284,1.34449
14.1904,53.8339,43.4194,22.6154,257.758,3.73012,3.22886,1.29372
14.0896,-28.9311,78.3704,23.5988,63.5774,3.6015699999999997,3.12012,0.905273
